GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 3
TotalNumTrainingExamples: 111
NumberOfClasses: 3
ClassIDsAndCounters: 
1	35
2	37
3	39
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 95
TimeSeriesData: 
-31.1394	24.4538	1091.98
-22.8671	-2.62585	1088.3
-18.4108	-28.5218	1082.28
-14.9147	-54.7146	1076.41
-10.2815	-79.1881	1077.88
-4.41073	-96.1894	1079.57
-1.06488	-107.759	1082.15
1.22877	-113.212	1084.87
0.0275698	-111.307	1084.94
-1.17758	-105.95	1086.64
-3.78066	-97.3078	1086.18
-4.80736	-85.3837	1087.67
-8.96535	-69.3236	1087.39
-16.259	-50.5261	1088.84
-24.3643	-29.7786	1089.4
-32.3292	-11.2675	1091.27
-41.3172	2.5403	1095.56
-53.6413	13.8053	1099.41
-68.9995	20.2061	1104.11
-84.6412	21.942	1109.09
-103.12	23.4749	1112.13
-123.626	24.3693	1114.43
-134.918	23.6073	1118.04
-144.366	19.7295	1121.48
-154.004	17.436	1124.31
-163.857	16.1109	1125.6
-169.521	15.5954	1126.53
-173.616	13.2338	1128.15
-176.177	13.9905	1127.66
-176.398	14.3519	1127.78
-174.563	14.2004	1127.94
-172.982	16.5494	1127.5
-169.743	16.4204	1127.94
-170.596	18.0704	1129.05
-170.303	19.9586	1128.1
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 72
TimeSeriesData: 
-233.182	-136.023	1161.13
-229.02	-138.746	1161.06
-230.089	-141.176	1160.24
-232.488	-142.448	1158.54
-227.416	-142.806	1158.87
-227.412	-142.863	1160.95
-226.356	-141.733	1158.85
-225.893	-140.841	1157.79
-225.64	-138.561	1158.54
-225.18	-132.074	1156.04
-223.836	-121.96	1153.53
-221.126	-109.315	1149.84
-216.917	-89.6012	1144.96
-209.091	-61.8423	1139.8
-196.576	-32.7325	1136.81
-177.154	1.78553	1134.18
-158.073	39.134	1132.58
-139.079	72.8528	1135.02
-119.124	103.224	1141.69
-101.023	132.183	1148.7
-80.6044	158.536	1155.85
-63.9856	176.412	1163.55
-48.8532	187.607	1170.06
-35.7449	195.333	1173.28
-26.0452	192.882	1173.04
-17.6875	183.157	1169.98
-12.8949	172.272	1160.52
-6.07225	145.77	1151.41
-2.22792	124.811	1139.03
1.62335	99.1078	1127.51
7.721	65.3263	1118.12
8.18737	38.6216	1105.49
8.84896	10.2112	1096.2
14.351	-21.1013	1090.18
16.9366	-47.8361	1085.03
20.3242	-73.3794	1082.98
28.2575	-94.4861	1082.22
33.561	-110.429	1080.79
37.7951	-125.738	1083.7
39.5666	-134.54	1083.95
39.5627	-139.282	1084.39
39.658	-134.12	1079.65
38.8526	-124.663	1077.01
36.6701	-110.303	1076.74
33.9002	-92.4449	1077.44
28.4692	-71.0389	1080.21
26.3204	-51.8073	1087.18
14.5505	-21.5301	1084.73
3.95724	3.90841	1086.07
-3.38343	22.134	1092.36
-14.6033	38.9827	1096.61
-27.5627	53.0322	1100.28
-42.2337	62.4201	1105.14
-56.3928	70.2292	1109.27
-68.6003	72.0546	1113.58
-81.897	71.9285	1117.78
-93.9533	71.2094	1119.18
-106.852	69.5971	1121.81
-115.562	64.1034	1124.69
-122.816	62.4986	1125.23
-128.602	59.6276	1126.37
-130.043	58.3246	1126.44
-130.85	55.1434	1127.9
-130.899	54.3532	1127.33
-130.991	55.2425	1126.96
-130.384	54.9129	1127.43
-129.918	54.8958	1128.26
-130.114	56.8005	1127.03
-127.43	57.5284	1127.2
-127.038	57.066	1128.22
-126.607	56.771	1129.6
-126.589	56.1191	1131.72
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 68
TimeSeriesData: 
-213.239	-155.166	1147.14
-213.722	-155.047	1147.27
-214.447	-155.101	1147.3
-214.225	-155.656	1148.73
-214.148	-155.751	1148.98
-214.16	-155.473	1148
-215.782	-155.493	1147.25
-218.086	-155.858	1146.6
-218.079	-155.526	1146.56
-217.924	-155.199	1146.21
-217.888	-155.2	1146.24
-215.176	-154.047	1147.41
-214.212	-147.389	1145.34
-214.042	-142.834	1145.37
-215.33	-127.946	1139.97
-212.171	-108.043	1135.53
-208.855	-84.2358	1132.65
-196.458	-56.3042	1129.94
